geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city,geometry
11605,-23.7732050300868,-45.40602530384687,sp,sao sebastiao,POINT (-45.40602530384687 -23.7732050300868)
11606,-23.781267450912537,-45.40194765665171,sp,sao sebastiao,POINT (-45.40194765665171 -23.78126745091254)
11608,-23.79850343136323,-45.403391424007815,sp,sao sebastiao,POINT (-45.40339142400781 -23.79850343136323)
11609,-23.801617154149607,-45.40535578498677,sp,sao sebastiao,POINT (-45.40535578498677 -23.80161715414961)
11610,-23.80507569698444,-45.41324721537964,sp,sao sebastiao,POINT (-45.41324721537964 -23.80507569698444)
11610,-23.80507569698444,-45.41324721537964,sp,sao francisco da praia,POINT (-45.41324721537964 -23.80507569698444)
11611,-23.814307125001623,-45.416362481061135,sp,sao sebastiao,POINT (-45.41636248106114 -23.81430712500162)
11612,-23.82155150723974,-45.43303767216161,sp,sao sebastiao,POINT (-45.43303767216161 -23.82155150723974)
11612,-23.82155150723974,-45.43303767216161,sp,sao francisco da praia,POINT (-45.43303767216161 -23.82155150723974)
11615,-23.809896492762707,-45.50874510152212,sp,sao sebastiao,POINT (-45.50874510152212 -23.80989649276271)
11618,-23.78118730128756,-45.62013060008777,sp,sao sebastiao,POINT (-45.62013060008777 -23.78118730128756)
11619,-23.77465295529144,-45.63655372517825,sp,sao sebastiao,POINT (-45.63655372517825 -23.77465295529144)
11619,-23.77465295529144,-45.63655372517825,sp,sao francisco da praia,POINT (-45.63655372517825 -23.77465295529144)
11620,-23.79298724202204,-45.55563291618097,sp,maresias,POINT (-45.55563291618097 -23.79298724202204)
11621,-23.7742919486578,-45.674510269299255,sp,sao sebastiao,POINT (-45.67451026929925 -23.7742919486578)
11621,-23.7742919486578,-45.674510269299255,sp,maresias,POINT (-45.67451026929925 -23.7742919486578)
11622,-23.77043797625485,-45.67994492992504,sp,sao sebastiao,POINT (-45.67994492992504 -23.77043797625485)
11623,-23.763983409474548,-45.71754581172456,sp,sao sebastiao,POINT (-45.71754581172456 -23.76398340947455)
11623,-23.763983409474548,-45.71754581172456,sp,maresias,POINT (-45.71754581172456 -23.76398340947455)
11624,-23.75976536738612,-45.76393937474926,sp,sao sebastiao,POINT (-45.76393937474926 -23.75976536738612)
11625,-23.76410937665373,-45.78841302678546,sp,sao sebastiao,POINT (-45.78841302678546 -23.76410937665373)
11626,-23.75398145569994,-45.82081227009778,sp,maresias,POINT (-45.82081227009778 -23.75398145569994)
11626,-23.75398145569994,-45.82081227009778,sp,sao sebastiao,POINT (-45.82081227009778 -23.75398145569994)
11628,-23.78754820266299,-45.56256968044599,sp,sao sebastiao,POINT (-45.56256968044599 -23.78754820266299)
11628,-23.78754820266299,-45.56256968044599,sp,maresias,POINT (-45.56256968044599 -23.78754820266299)
11629,-23.758468817638647,-45.413977486604,sp,sao sebastiao,POINT (-45.413977486604 -23.75846881763865)
11630,-23.814526222798342,-45.36872586432739,sp,ilhabela,POINT (-45.36872586432739 -23.81452622279835)
11660,-23.62280893623356,-45.41413597858686,sp,caraguatatuba,POINT (-45.41413597858686 -23.62280893623355)
11661,-23.62113045883141,-45.39902993702429,sp,caraguatatuba,POINT (-45.39902993702429 -23.62113045883141)
11662,-23.62293340839172,-45.38516861685006,sp,caraguatatuba,POINT (-45.38516861685006 -23.62293340839172)
11663,-23.61820634075189,-45.3866064536286,sp,caraguatatuba,POINT (-45.38660645362859 -23.61820634075189)
11664,-23.61317098576169,-45.3929749437433,sp,caraguatatuba,POINT (-45.3929749437433 -23.61317098576169)
11665,-23.635063933488105,-45.42502182165966,sp,caraguatatuba,POINT (-45.42502182165966 -23.63506393348811)
11666,-23.66620013216896,-45.43696061685797,sp,caraguatatuba,POINT (-45.43696061685797 -23.66620013216895)
11667,-23.68604017784386,-45.436779331088815,sp,caraguatatuba,POINT (-45.43677933108881 -23.68604017784386)
11668,-23.70982015879929,-45.440673750140895,sp,caraguatatuba,POINT (-45.4406737501409 -23.70982015879929)
11669,-23.69765729670045,-45.444103062845926,sp,caraguatatuba,POINT (-45.44410306284593 -23.69765729670045)
11670,-23.684927767588466,-45.44318995498896,sp,caraguatatuba,POINT (-45.44318995498896 -23.68492776758847)
11671,-23.67398268920312,-45.443431675164,sp,caraguatatuba,POINT (-45.443431675164 -23.67398268920312)
11672,-23.65819966445928,-45.43870076576373,sp,caraguatatuba,POINT (-45.43870076576373 -23.65819966445928)
11673,-23.63759173027465,-45.43653965834331,sp,caraguatatuba,POINT (-45.43653965834331 -23.63759173027465)
11674,-23.629055643177534,-45.43371185336911,sp,caraguatatuba,POINT (-45.43371185336911 -23.62905564317753)
11675,-23.613610820929747,-45.42767671982126,sp,caraguatatuba,POINT (-45.42767671982126 -23.61361082092975)
11676,-23.604520431800804,-45.35738615822736,sp,caraguatatuba,POINT (-45.35738615822736 -23.6045204318008)
11677,-23.58116600992012,-45.33489099090811,sp,caraguatatuba,POINT (-45.33489099090811 -23.58116600992012)
11678,-23.66299692575556,-45.447231875515854,sp,caraguatatuba,POINT (-45.44723187551585 -23.66299692575555)
11680,-23.452929299956928,-45.09321940852848,sp,ubatuba,POINT (-45.09321940852848 -23.45292929995693)
11700,-24.01038369810231,-46.40627700615772,sp,praia grande,POINT (-46.40627700615772 -24.01038369810231)
11701,-24.00892314920889,-46.41912533835565,sp,praia grande,POINT (-46.41912533835565 -24.00892314920889)
11702,-24.014394674314207,-46.43835831981763,sp,praia grande,POINT (-46.43835831981763 -24.01439467431421)
11703,-24.020432382666986,-46.45996058132934,sp,praia grande,POINT (-46.45996058132934 -24.02043238266698)
11704,-24.026525667888205,-46.47823694263504,sp,praia grande,POINT (-46.47823694263504 -24.0265256678882)
11705,-24.03661708098261,-46.50486334481665,sp,praia grande,POINT (-46.50486334481665 -24.03661708098261)
11706,-24.047332489747543,-46.525443189675045,sp,praia grande,POINT (-46.52544318967504 -24.04733248974755)
11707,-24.05456065295481,-46.54209119059632,sp,praia grande,POINT (-46.54209119059632 -24.05456065295481)
11708,-24.067888805103607,-46.56761786544669,sp,praia grande,POINT (-46.56761786544669 -24.06788880510361)
11709,-24.078626536796136,-46.58934286638432,sp,praia grande,POINT (-46.58934286638432 -24.07862653679614)
11710,-24.076452551306858,-46.5936137728502,sp,praia grande,POINT (-46.5936137728502 -24.07645255130686)
11711,-24.0471010815896,-46.53461369889023,sp,praia grande,POINT (-46.53461369889023 -24.0471010815896)
11712,-24.035800350309216,-46.53027244443792,sp,praia grande,POINT (-46.53027244443792 -24.03580035030922)
11713,-24.03084714756007,-46.52264892986977,sp,praia grande,POINT (-46.52264892986977 -24.03084714756007)
11714,-24.02534984500072,-46.51176250213163,sp,praia grande,POINT (-46.51176250213163 -24.02534984500072)
11717,-24.02276794977201,-46.49706890744068,sp,praia grande,POINT (-46.49706890744068 -24.02276794977201)
11718,-24.016285702089217,-46.4820215571344,sp,praia grande,POINT (-46.4820215571344 -24.01628570208922)
11719,-24.014996228034303,-46.46602520017626,sp,praia grande,POINT (-46.46602520017626 -24.0149962280343)
11720,-24.008341755064745,-46.45929254716721,sp,praia grande,POINT (-46.45929254716721 -24.00834175506474)
11721,-24.010996569087155,-46.45219165211514,sp,praia grande,POINT (-46.45219165211514 -24.01099656908715)
11722,-24.00149990039985,-46.4498635167305,sp,praia grande,POINT (-46.4498635167305 -24.00149990039985)
11723,-24.005082885034327,-46.44924029793916,sp,praia grande,POINT (-46.44924029793916 -24.00508288503433)
11724,-24.00472589896189,-46.43774006434078,sp,praia grande,POINT (-46.43774006434078 -24.00472589896189)
11725,-23.99742100393031,-46.42279317244965,sp,praia grande,POINT (-46.42279317244965 -23.99742100393031)
11726,-23.995386726582755,-46.40809242491813,sp,praia grande,POINT (-46.40809242491812 -23.99538672658275)
11730,-24.11189555747921,-46.6654374217682,sp,mongagua,POINT (-46.6654374217682 -24.11189555747921)
11740,-24.18271029899566,-46.80183859998844,sp,itanhaem,POINT (-46.80183859998844 -24.18271029899566)
11750,-24.30309880267998,-46.98704897913631,sp,peruibe,POINT (-46.98704897913631 -24.30309880267998)
11760,-24.290642394425944,-47.16435022447119,sp,itariri,POINT (-47.16435022447119 -24.29064239442594)
11770,-24.303711041917182,-47.06606866478016,sp,ana dias,POINT (-47.06606866478016 -24.30371104191718)
11790,-24.279033957085804,-47.235761825825534,sp,pedro de toledo,POINT (-47.23576182582553 -24.2790339570858)
11800,-24.31662538547176,-47.63474553747516,sp,juquia,POINT (-47.63474553747515 -24.31662538547176)
11850,-24.27876853096373,-47.44974510482228,sp,miracatu,POINT (-47.44974510482228 -24.27876853096373)
11900,-24.498837779550897,-47.84616128650988,sp,registro,POINT (-47.84616128650988 -24.4988377795509)
11910,-24.385497130331405,-47.92805608893468,sp,sete barras,POINT (-47.92805608893468 -24.38549713033141)
11920,-24.704619558438885,-47.55535990452377,sp,iguape,POINT (-47.55535990452377 -24.70461955843889)
11925,-24.74792044049036,-47.556163577110816,sp,ilha comprida,POINT (-47.55616357711082 -24.74792044049036)
11930,-24.715275336616124,-47.88138462884032,sp,pariquera-acu,POINT (-47.88138462884032 -24.71527533661612)
11940,-24.701831240017185,-48.00518422912897,sp,jacupiranga,POINT (-48.00518422912897 -24.70183124001719)
11950,-24.72819885032075,-48.1128044045457,sp,cajati,POINT (-48.1128044045457 -24.72819885032075)
11955,-24.778404880119687,-48.49975225264679,sp,barra do turvo,POINT (-48.49975225264679 -24.77840488011969)
11960,-24.52279882421583,-48.10802251113439,sp,eldorado,POINT (-48.10802251113439 -24.52279882421583)
11990,-25.009292746688903,-47.93195710361432,sp,cananeia,POINT (-47.93195710361432 -25.0092927466889)
12010,-23.032505379277787,-45.5594381761617,sp,taubate,POINT (-45.5594381761617 -23.03250537927779)
12020,-23.02428090518156,-45.55908211584209,sp,taubate,POINT (-45.55908211584209 -23.02428090518156)
12030,-23.032142161173525,-45.57046127271817,sp,taubate,POINT (-45.57046127271817 -23.03214216117352)
12031,-23.03953616627656,-45.58107022035314,sp,taubate,POINT (-45.58107022035314 -23.03953616627656)
12032,-23.042432206324506,-45.5919731250304,sp,taubate,POINT (-45.5919731250304 -23.0424322063245)
12040,-23.02980736106754,-45.58990903449013,sp,taubate,POINT (-45.58990903449013 -23.02980736106754)
12041,-23.027766508413336,-45.578564280368944,sp,taubate,POINT (-45.57856428036894 -23.02776650841334)
12042,-23.03972972608239,-45.61000237675928,sp,taubate,POINT (-45.61000237675928 -23.03972972608239)
12043,-23.02783030149171,-45.62099077394347,sp,taubate,POINT (-45.62099077394347 -23.02783030149171)
12045,-23.049161647213648,-45.62963630122945,sp,taubate,POINT (-45.62963630122945 -23.04916164721365)
12050,-23.01997035777431,-45.57156916139429,sp,taubate,POINT (-45.57156916139429 -23.01997035777431)
12051,-23.01200874342929,-45.585652014090726,sp,taubate,POINT (-45.58565201409073 -23.01200874342929)
12052,-23.00941760046388,-45.56793059262498,sp,taubate,POINT (-45.56793059262498 -23.00941760046388)
12053,-23.005570806176625,-45.57546302746438,sp,taubate,POINT (-45.57546302746438 -23.00557080617662)
12054,-23.02304501091833,-45.57946618420254,sp,taubate,POINT (-45.57946618420254 -23.02304501091834)
12060,-23.01480742988809,-45.55899719867828,sp,taubate,POINT (-45.55899719867828 -23.01480742988809)
12061,-23.003775163660315,-45.55922387088622,sp,taubate,POINT (-45.55922387088622 -23.00377516366031)
12062,-23.00303148883768,-45.54693113414872,sp,taubate,POINT (-45.54693113414872 -23.00303148883768)
12070,-23.01758622252829,-45.54145499768457,sp,taubate,POINT (-45.54145499768457 -23.01758622252829)
12071,-23.004329658806387,-45.532156004792505,sp,taubate,POINT (-45.5321560047925 -23.00432965880639)
12072,-23.007841485129667,-45.52110729830195,sp,taubate,POINT (-45.52110729830195 -23.00784148512967)
12080,-23.022806049124338,-45.550847355737325,sp,taubate,POINT (-45.55084735573733 -23.02280604912434)
12081,-23.027633427165465,-45.53357932189232,sp,taubate,POINT (-45.53357932189232 -23.02763342716547)
12082,-23.035513913821124,-45.5445280465859,sp,taubate,POINT (-45.5445280465859 -23.03551391382112)
12085,-23.017667037409296,-45.51834627001103,sp,taubate,POINT (-45.51834627001103 -23.0176670374093)
12086,-23.04745414714813,-45.51836868292328,sp,taubate,POINT (-45.51836868292327 -23.04745414714813)
12090,-23.04441715118305,-45.55403695784143,sp,taubate,POINT (-45.55403695784143 -23.04441715118306)
12091,-23.046085202113314,-45.568569904055046,sp,taubate,POINT (-45.56856990405505 -23.04608520211331)
12092,-23.0616712576859,-45.58596740211623,sp,taubate,POINT (-45.58596740211623 -23.0616712576859)
12093,-23.068725394296354,-45.56936595291389,sp,taubate,POINT (-45.56936595291388 -23.06872539429635)
12095,-23.075592023439484,-45.53831478182268,sp,taubate,POINT (-45.53831478182268 -23.07559202343948)
12120,-22.97498488374376,-45.5479375145357,sp,tremembe,POINT (-45.5479375145357 -22.97498488374376)
12130,-23.088728617085085,-45.19065349137051,sp,lagoinha,POINT (-45.19065349137051 -23.08872861708508)
12140,-23.22402943032572,-45.35025173911259,sp,sao luiz do paraitinga,POINT (-45.35025173911259 -23.22402943032572)
12140,-23.22402943032572,-45.35025173911259,sp,sao luis do paraitinga,POINT (-45.35025173911259 -23.22402943032572)
12150,-23.246340095815523,-45.20372634808252,sp,catucaba,POINT (-45.20372634808252 -23.24634009581552)
12170,-23.27663032336227,-45.529779177729296,sp,redencao da serra,POINT (-45.5297791777293 -23.27663032336227)
12180,-23.37765025519468,-45.4439920506923,sp,natividade da serra,POINT (-45.4439920506923 -23.37765025519468)
12209,-23.178000475176187,-45.88381771655037,sp,sao jose dos campos,POINT (-45.88381771655037 -23.17800047517619)
12210,-23.1834899556503,-45.88446560699558,sp,sao jose dos campos,POINT (-45.88446560699558 -23.1834899556503)
12211,-23.164137570782792,-45.8932646045436,sp,sao jose dos campos,POINT (-45.8932646045436 -23.16413757078279)
12212,-23.155406439486104,-45.89963152591728,sp,sao jose dos campos,POINT (-45.89963152591728 -23.1554064394861)
12213,-23.150352277170946,-45.90931279216067,sp,sao jose dos campos,POINT (-45.90931279216067 -23.15035227717095)
12214,-23.15909267656986,-45.91788498508536,sp,sao jose dos campos,POINT (-45.91788498508536 -23.15909267656986)
12215,-23.18545241916594,-45.87164627370397,sp,sao jose dos campos,POINT (-45.87164627370397 -23.18545241916594)
12216,-23.195572887198395,-45.879284650658015,sp,sao jose dos campos,POINT (-45.87928465065801 -23.1955728871984)
12220,-23.179558233032942,-45.85510343437451,sp,sao jose dos campos,POINT (-45.85510343437451 -23.17955823303294)
12221,-23.17113410864847,-45.84103820732552,sp,sao jose dos campos,POINT (-45.84103820732552 -23.17113410864847)
12223,-23.18117141546331,-45.82885254621153,sp,sao jose dos campos,POINT (-45.82885254621153 -23.18117141546331)
12224,-23.17830010088749,-45.823462362520274,sp,sao jose dos campos,POINT (-45.82346236252027 -23.17830010088749)
12225,-23.19056614837584,-45.79610034363287,sp,sao jose dos campos,POINT (-45.79610034363287 -23.19056614837584)
12226,-23.141728248410512,-45.8985037934218,sp,sao jose dos campos,POINT (-45.8985037934218 -23.14172824841051)
12227,-23.208988915768167,-45.85446999952331,sp,sao jose dos campos,POINT (-45.85446999952331 -23.20898891576817)
12228,-23.25106076832808,-45.83435185164655,sp,sao jose dos campos,POINT (-45.83435185164655 -23.25106076832807)
12229,-23.2697082798542,-45.86456680334708,sp,sao jose dos campos,POINT (-45.86456680334708 -23.2697082798542)
12230,-23.224503345848696,-45.88784285021331,sp,sao jose dos campos,POINT (-45.88784285021331 -23.2245033458487)
12231,-23.224372002311345,-45.88205980388528,sp,sao jose dos campos,POINT (-45.88205980388528 -23.22437200231134)
12232,-23.25813123618297,-45.88760910492552,sp,sao jose dos campos,POINT (-45.88760910492552 -23.25813123618297)
12233,-23.2466806873142,-45.88690913568322,sp,sao jose dos campos,POINT (-45.88690913568322 -23.2466806873142)
12234,-23.28345685542576,-45.89541600724004,sp,sao jose dos campos,POINT (-45.89541600724004 -23.28345685542576)
12235,-23.23378678072191,-45.90247179987767,sp,sao jose dos campos,POINT (-45.90247179987767 -23.23378678072191)
12236,-23.25098718512441,-45.89887386715427,sp,sao jose dos campos,POINT (-45.89887386715427 -23.25098718512441)
12237,-23.24357410358364,-45.91359768380582,sp,sao jose dos campos,POINT (-45.91359768380582 -23.24357410358363)
12238,-23.256593496952405,-45.92009307287211,sp,sao jose dos campos,POINT (-45.92009307287211 -23.25659349695241)
12239,-23.26702945622198,-45.90126374179415,sp,sao jose dos campos,POINT (-45.90126374179415 -23.26702945622198)
12240,-23.224298357534785,-45.91320082089596,sp,sao jose dos campos,POINT (-45.91320082089596 -23.22429835753478)
12241,-23.23250501509972,-45.92657167281119,sp,sao jose dos campos,POINT (-45.92657167281119 -23.23250501509972)
12242,-23.201725128274056,-45.90668585444045,sp,sao jose dos campos,POINT (-45.90668585444045 -23.20172512827406)
12243,-23.202268092167262,-45.898028480304646,sp,sao jose dos campos,POINT (-45.89802848030465 -23.20226809216727)
12244,-23.198979411325496,-45.94317085580053,sp,sao jose dos campos,POINT (-45.94317085580052 -23.1989794113255)
12245,-23.19800832733373,-45.88888771264313,sp,sao jose dos campos,POINT (-45.88888771264313 -23.19800832733373)
12246,-23.216860677030184,-45.90859380488937,sp,sao jose dos campos,POINT (-45.90859380488937 -23.21686067703018)
12247,-23.160675066688064,-45.80031656775565,sp,sao jose dos campos,POINT (-45.80031656775564 -23.16067506668806)
